random_state_index,imbalance_method,significant_feature,model,elapsed_time,train_accuracy,test_accuracy,train_f1,test_f1,cv_mean,cv_std
0,smotetomek,significant_features,Random Forest,20.962525844573975,1.0,0.9550839091806516,1.0,0.8566929133858268,0.9707588737698294,0.0028316218422916343
0,none,all_features,Logistic Regression,0.7917397022247314,0.902604616713986,0.9106614017769002,0.640218878248974,0.6552380952380953,0.9018351319995024,0.005828822245228307
0,none,all_features,K-Nearest Neighbors,1.314605951309204,0.8895198123688434,0.8558736426456071,0.5277044854881267,0.3177570093457944,0.8540879759737804,0.005030176779545711
0,none,all_features,Decision Tree,0.929347038269043,1.0,0.93928923988154,1.0,0.8093023255813954,0.9314530557015307,0.005562821230324151
0,none,all_features,Gaussian Naive Bayes,0.36534667015075684,0.8812492284903098,0.8805528134254689,0.6200631911532386,0.5993377483443708,0.8752499016255271,0.008880726228150698
0,none,all_features,Random Forest,13.005543231964111,1.0,0.9555774925962488,1.0,0.8458904109589042,0.9512652302724276,0.004136004223541081
0,smote,all_features,Logistic Regression,1.8467226028442383,0.8730695690542727,0.8647581441263573,0.8741799096078146,0.6505102040816326,0.8721136501308873,0.00585736754832516
0,smote,all_features,K-Nearest Neighbors,3.3518142700195312,0.9034416826003824,0.7428430404738401,0.9114930906639703,0.43918191603875134,0.8379518223251051,0.0065584551406958165
0,smote,all_features,Decision Tree,2.364886522293091,1.0,0.9259624876604146,1.0,0.7727272727272727,0.9401774432281187,0.004689659656453861
0,smote,all_features,Gaussian Naive Bayes,0.5470113754272461,0.8071775261067804,0.7981243830207305,0.8123658222413053,0.5378531073446328,0.8065279550584485,0.009622699135820686
0,smote,all_features,Random Forest,26.537588596343994,1.0,0.956071076011846,1.0,0.8557536466774717,0.9734887357664653,0.0028818544801000323
0,undersample,all_features,Logistic Regression,0.2900216579437256,0.8460061443932412,0.857847976307996,0.8467711119602599,0.6417910447761194,0.8373919484226586,0.015166758593660293
0,undersample,all_features,K-Nearest Neighbors,0.5975110530853271,0.7918586789554531,0.6969397828232972,0.7921779141104295,0.41634980988593157,0.6652574683793494,0.01673487010359573
0,undersample,all_features,Decision Tree,0.30450892448425293,1.0,0.9126357354392892,1.0,0.7655629139072848,0.8941490969043753,0.01258698059919284
0,undersample,all_features,Gaussian Naive Bayes,0.16582202911376953,0.7887864823348695,0.8109575518262586,0.7858255451713395,0.5561993047508691,0.7637622668438407,0.05504693839453532
0,undersample,all_features,Random Forest,5.107677459716797,1.0,0.9427443237907206,1.0,0.8375350140056023,0.9273297652443527,0.009638511893641543
0,smoteenn,all_features,Logistic Regression,1.6107685565948486,0.9041173686701373,0.8232971372161896,0.9211857153971835,0.6065934065934065,0.9020097807225117,0.0061241202948779435
0,smoteenn,all_features,K-Nearest Neighbors,2.3959248065948486,0.9803958888465931,0.6391905231984205,0.9839313572542902,0.39536807278742764,0.9373777321689807,0.004714938678280455
0,smoteenn,all_features,Decision Tree,2.132173776626587,1.0,0.9007897334649556,1.0,0.7351778656126482,0.9548804079709544,0.004926968746620269
0,smoteenn,all_features,Gaussian Naive Bayes,0.674344539642334,0.857696671709531,0.7936821322803553,0.8779498824101857,0.5282167042889391,0.8552602617901657,0.008113763014142697
0,smoteenn,all_features,Random Forest,21.01690983772278,1.0,0.941263573543929,1.0,0.8262773722627738,0.9821271170372603,0.0029469594599747825
0,smotetomek,all_features,Logistic Regression,2.0501108169555664,0.8747967479674796,0.8642645607107601,0.8760245901639344,0.6514575411913816,0.8730574033013058,0.005112036616181023
0,smotetomek,all_features,K-Nearest Neighbors,3.6901493072509766,0.9057746270861025,0.7532082922013821,0.9133505364661143,0.45295404814004375,0.8412617559972512,0.006099833509824868
0,smotetomek,all_features,Decision Tree,2.723578691482544,1.0,0.9239881539980257,1.0,0.7708333333333334,0.9409032014586408,0.0043943113005475804
0,smotetomek,all_features,Gaussian Naive Bayes,0.7908411026000977,0.8132663613532279,0.8144126357354393,0.8158776402039329,0.5566037735849056,0.8108311893395261,0.007797148735403913
0,smotetomek,all_features,Random Forest,27.806756734848022,1.0,0.9516288252714709,1.0,0.8403908794788274,0.9733328240495447,0.0032482292353122736
1,none,significant_features,Logistic Regression,0.4832022190093994,0.9019874089618566,0.9002961500493584,0.6337638376383764,0.6217228464419475,0.901020532973854,0.005673919744861778
1,none,significant_features,K-Nearest Neighbors,1.1639301776885986,0.9313664979632145,0.9067127344521224,0.7609630266552021,0.6631016042780749,0.9031189836076392,0.0055557366056676
1,none,significant_features,Decision Tree,0.6786043643951416,1.0,0.9284304047384008,1.0,0.7851851851851852,0.9283010055775155,0.005768844443587513
1,none,significant_features,Gaussian Naive Bayes,0.3298671245574951,0.8874213060116035,0.8859822309970385,0.649500384319754,0.6396255850234009,0.885273173852446,0.0077345250954648295
1,none,significant_features,Random Forest,11.817079544067383,1.0,0.9555774925962488,1.0,0.8575949367088608,0.9518289147328147,0.0046520422903229145
1,smote,significant_features,Logistic Regression,0.921290397644043,0.8565965583173997,0.8415597235932872,0.857871720116618,0.6381059751972943,0.8559200785683895,0.005223318363857893
1,smote,significant_features,K-Nearest Neighbors,2.868619918823242,0.949698485071334,0.8553800592300099,0.9518716577540107,0.6457073760580411,0.9200200991209281,0.004782872751452048
1,smote,significant_features,Decision Tree,1.4355354309082031,1.0,0.9210266535044422,1.0,0.7759103641456583,0.9409200515255751,0.0047033108136770455
1,smote,significant_features,Gaussian Naive Bayes,0.43428897857666016,0.8176937784968378,0.7931885488647581,0.8213333333333334,0.5566137566137566,0.8167133786210329,0.006461745412025511
1,smote,significant_features,Random Forest,22.36083674430847,1.0,0.9545903257650543,1.0,0.8666666666666667,0.9698754588264141,0.003258142148355609
1,undersample,significant_features,Logistic Regression,0.20850634574890137,0.8440860215053764,0.8267522211253702,0.8442056792018419,0.6163934426229508,0.8390426202076874,0.016471210291215982
1,undersample,significant_features,K-Nearest Neighbors,0.5582048892974854,0.8882488479262672,0.8272458045409674,0.8879476318829419,0.6085011185682326,0.8306575618878883,0.01477297826582402
1,undersample,significant_features,Decision Tree,0.22580313682556152,1.0,0.8933859822309971,1.0,0.7352941176470589,0.8929202962744232,0.013099531637721555
1,undersample,significant_features,Gaussian Naive Bayes,0.11945390701293945,0.7864823348694316,0.7694965449160909,0.7909774436090226,0.5343968095712861,0.7835799498006791,0.01692127520361373
1,undersample,significant_features,Random Forest,4.717438697814941,1.0,0.928923988153998,1.0,0.8149100257069408,0.927598848368522,0.010875129633861136
1,smoteenn,significant_features,Logistic Regression,1.0252513885498047,0.8964707854807612,0.8084896347482725,0.9050511263165988,0.6,0.8957219419359258,0.005321181611350048
1,smoteenn,significant_features,K-Nearest Neighbors,2.534618616104126,0.9956470785200067,0.8307008884501481,0.9960036889025515,0.6251366120218579,0.978832454421211,0.0026179982927037808
1,smoteenn,significant_features,Decision Tree,1.3789305686950684,1.0,0.9091806515301086,1.0,0.7597911227154047,0.965345132073597,0.0036431834291752105
1,smoteenn,significant_features,Gaussian Naive Bayes,0.5816898345947266,0.8497578085852681,0.7660414610069102,0.8606830326028033,0.5297619047619048,0.8492733875979672,0.006710763643127965
1,smoteenn,significant_features,Random Forest,17.89552927017212,1.0,0.9387956564659428,1.0,0.8324324324324325,0.9873930422398222,0.0025210393111452754
1,smotetomek,significant_features,Logistic Regression,1.077911138534546,0.8596193567424019,0.8390918065153011,0.8608205953338697,0.6312217194570136,0.8589456308415367,0.006061169178821373
1,smotetomek,significant_features,K-Nearest Neighbors,3.053734302520752,0.9485760661059466,0.8524185587364265,0.9509258607336478,0.6427718040621266,0.9191382708958038,0.004790338037048089
1,smotetomek,significant_features,Decision Tree,1.6079785823822021,1.0,0.9220138203356367,1.0,0.7823691460055097,0.940069033530572,0.004839597266188361
1,smotetomek,significant_features,Gaussian Naive Bayes,0.5959415435791016,0.8148530931640336,0.7902270483711747,0.8176795580110497,0.5531019978969506,0.8144052384266921,0.007352460335650284
1,smotetomek,significant_features,Random Forest,22.453668117523193,1.0,0.9536031589338598,1.0,0.8641618497109826,0.9706085242670609,0.0030577199278837464
1,none,all_features,Logistic Regression,0.7583065032958984,0.9055672139242069,0.9052319842053307,0.650525354042942,0.6431226765799256,0.9039049232932981,0.004997981417290474
1,none,all_features,K-Nearest Neighbors,1.4449877738952637,0.8885322799654364,0.8548864758144127,0.5194252261841406,0.36086956521739133,0.8536683168191155,0.004823697863272905
1,none,all_features,Decision Tree,1.0571956634521484,1.0,0.932872655478776,1.0,0.8,0.9300909107064429,0.005755759788424394
1,none,all_features,Gaussian Naive Bayes,0.38767290115356445,0.8935933835328972,0.8820335636722606,0.6384228187919463,0.596964586846543,0.8872648215423593,0.008416579525719588
1,none,all_features,Random Forest,13.91400957107544,1.0,0.9531095755182626,1.0,0.8445171849427169,0.9490639370606471,0.0046377616135268975
1,smote,all_features,Logistic Regression,1.868743896484375,0.8693925577290778,0.8504442250740375,0.8702323542306006,0.6497109826589595,0.8676471002891778,0.005984153222822752
1,smote,all_features,K-Nearest Neighbors,3.685500383377075,0.9032946021473746,0.7255676209279368,0.9111546517127221,0.4516765285996055,0.8392876003288406,0.006360636192579939
1,smote,all_features,Decision Tree,2.5622432231903076,1.0,0.9264560710760118,1.0,0.7886524822695036,0.9374786551067651,0.004559871960027402
1,smote,all_features,Gaussian Naive Bayes,0.5490639209747314,0.8200470657449624,0.7966436327739388,0.8211126544338037,0.5328798185941043,0.8186769582603177,0.007513806459511009
1,smote,all_features,Random Forest,28.121526956558228,1.0,0.9540967423494571,1.0,0.8575803981623277,0.972123286387008,0.003110317050982298
1,undersample,all_features,Logistic Regression,0.30973052978515625,0.848310291858679,0.8287265547877591,0.8482520169035728,0.6207650273224044,0.8402592647275949,0.014162696961229786
1,undersample,all_features,K-Nearest Neighbors,0.6122691631317139,0.8064516129032258,0.6702862783810464,0.8055555555555556,0.40463458110516937,0.6674854323539544,0.020183964524199384
1,undersample,all_features,Decision Tree,0.3354642391204834,1.0,0.8879565646594274,1.0,0.7207872078720787,0.8915649392194498,0.014076074089681376
1,undersample,all_features,Gaussian Naive Bayes,0.16328692436218262,0.7899385560675883,0.7862783810463968,0.7859099804305284,0.5349087003222341,0.7640912446478666,0.06385086423686505
1,undersample,all_features,Random Forest,5.495726108551025,1.0,0.9304047384007897,1.0,0.8161668839634941,0.9261903636990011,0.01214901099968024
1,smoteenn,all_features,Logistic Regression,1.6330742835998535,0.8975807210769086,0.7966436327739388,0.9151987529228371,0.5896414342629482,0.8962755348768507,0.0059845867392787355
1,smoteenn,all_features,K-Nearest Neighbors,2.5675201416015625,0.9811142587346553,0.6243830207305034,0.9844236760124611,0.3974663499604117,0.9370601196096946,0.004543367530672938
1,smoteenn,all_features,Decision Tree,2.3298227787017822,1.0,0.9017769002961501,1.0,0.7484197218710493,0.9530353539728053,0.0038282712097949013
1,smoteenn,all_features,Gaussian Naive Bayes,0.7321021556854248,0.8559562016235605,0.7606120434353406,0.877998081228014,0.5086119554204661,0.8533696179016743,0.00820291861756019
1,smoteenn,all_features,Random Forest,22.11881995201111,1.0,0.9244817374136229,1.0,0.7935222672064778,0.9816869136027148,0.002973432536991482
1,smotetomek,all_features,Logistic Regression,2.026705026626587,0.864852875942629,0.849457058242843,0.865469531939947,0.6482122260668973,0.8635295045035813,0.006130693937482456
1,smotetomek,all_features,K-Nearest Neighbors,3.8268377780914307,0.9068460742274139,0.7245804540967423,0.9141338421698242,0.442,0.8448543730438145,0.005855172427387866
1,smotetomek,all_features,Decision Tree,2.7527081966400146,1.0,0.9190523198420533,1.0,0.7728531855955678,0.9401847745750183,0.004887004925206835
1,smotetomek,all_features,Gaussian Naive Bayes,0.7964844703674316,0.8130081300813008,0.7724580454096742,0.8198262355789774,0.5142255005268704,0.8105321507760533,0.007068442629399148
1,smotetomek,all_features,Random Forest,28.514179706573486,1.0,0.9526159921026653,1.0,0.8545454545454545,0.9721229622055045,0.0032053643630783933
2,none,significant_features,Logistic Regression,0.4389841556549072,0.9013702012097272,0.9022704837117473,0.6299212598425197,0.6346863468634686,0.9004608723467453,0.005542261305302731
2,none,significant_features,K-Nearest Neighbors,1.2289485931396484,0.9355635106776942,0.9076999012833169,0.7730434782608696,0.6666666666666666,0.9036001731390724,0.005350643925952617
2,none,significant_features,Decision Tree,0.7659263610839844,1.0,0.9338598223099703,1.0,0.7912772585669782,0.9270747442898376,0.005474482146886482
2,none,significant_features,Gaussian Naive Bayes,0.32847046852111816,0.8839649425996791,0.8874629812438302,0.6384615384615384,0.6534954407294833,0.88284575390388,0.007188675939530794
2,none,significant_features,Random Forest,12.571385622024536,1.0,0.9506416584402764,1.0,0.8333333333333334,0.9534995417653584,0.004799142777234008
2,smote,significant_features,Logistic Regression,0.9184024333953857,0.8539491101632593,0.8464955577492597,0.8551422319474836,0.6379511059371362,0.8532186393498186,0.0058938432202258195
2,smote,significant_features,K-Nearest Neighbors,2.989729404449463,0.9479335196352405,0.8677196446199408,0.9502599409863707,0.6723716381418093,0.9197750227159641,0.00477128616318286
2,smote,significant_features,Decision Tree,1.54667329788208,1.0,0.9318854886475815,1.0,0.7976539589442815,0.9391969861685019,0.004666105257467601
2,smote,significant_features,Gaussian Naive Bayes,0.46052098274230957,0.8200470657449624,0.7981243830207305,0.8242728904847397,0.5681098204857444,0.8194367558718962,0.006513905793563194
2,smote,significant_features,Random Forest,22.99271249771118,1.0,0.9481737413622903,1.0,0.8392036753445635,0.970453968623124,0.0031921767812421913
2,undersample,significant_features,Logistic Regression,0.23960304260253906,0.8387096774193549,0.843040473840079,0.8392036753445635,0.6336405529953917,0.8342816329543777,0.014578524914285186
2,undersample,significant_features,K-Nearest Neighbors,0.589587926864624,0.8901689708141322,0.84106614017769,0.889745566692367,0.6193853427895981,0.8245135341306167,0.015027450273577965
2,undersample,significant_features,Decision Tree,0.24113774299621582,1.0,0.8953603158933859,1.0,0.7323232323232324,0.8869297455583444,0.01339499128087058
2,undersample,significant_features,Gaussian Naive Bayes,0.11819076538085938,0.7983870967741935,0.7833168805528135,0.8019615239532252,0.5497435897435897,0.7957516610069394,0.015756093697471815
2,undersample,significant_features,Random Forest,4.970272541046143,1.0,0.9363277393879565,1.0,0.8254397834912043,0.9274582164476597,0.010824989759712142
2,smoteenn,significant_features,Logistic Regression,1.0385158061981201,0.8957397237477117,0.8218163869693978,0.9045914870935811,0.613903743315508,0.8950268833398074,0.005559781107760093
2,smoteenn,significant_features,K-Nearest Neighbors,2.550663471221924,0.9949120026691134,0.8371174728529122,0.9953224445978069,0.6241457858769932,0.9793254391174958,0.002764810413313693
2,smoteenn,significant_features,Decision Tree,1.436291217803955,1.0,0.9220138203356367,1.0,0.7853260869565217,0.9671642630263769,0.003306451798433487
2,smoteenn,significant_features,Gaussian Naive Bayes,0.5813639163970947,0.8525233957219251,0.771964461994077,0.8636328517345283,0.5389221556886228,0.8522670887647683,0.006127854233195649
2,smoteenn,significant_features,Random Forest,18.645883083343506,1.0,0.9279368213228035,1.0,0.8010899182561307,0.9886330134890837,0.0022465942435817158
2,smotetomek,significant_features,Logistic Regression,1.04838228225708,0.8575118063754428,0.8455083909180652,0.8583583950707842,0.6364692218350755,0.8560606213218163,0.00580905580735889
2,smotetomek,significant_features,K-Nearest Neighbors,3.1556754112243652,0.9493427854083591,0.8652517275419546,0.9515331355093967,0.6666666666666666,0.9205408699306193,0.0052808180550468625
2,smotetomek,significant_features,Decision Tree,1.6721248626708984,1.0,0.9200394866732478,1.0,0.7617647058823529,0.9419103889709504,0.004214485632044493
2,smotetomek,significant_features,Gaussian Naive Bayes,0.5956919193267822,0.8181751070426694,0.7976307996051333,0.8217671322092771,0.5675105485232067,0.8173704543689956,0.00664409729586238
2,smotetomek,significant_features,Random Forest,23.247976064682007,1.0,0.9461994076999013,1.0,0.8325652841781874,0.9715003974024622,0.0030268498696388525
2,none,all_features,Logistic Regression,0.762606143951416,0.9039624737686706,0.9057255676209279,0.6421343146274149,0.6558558558558558,0.9024646093073674,0.005580726276704656
2,none,all_features,K-Nearest Neighbors,1.4293112754821777,0.8891494877175657,0.851431391905232,0.5248677248677248,0.3325942350332594,0.8540509947880569,0.005106365628600238
2,none,all_features,Decision Tree,1.0412826538085938,1.0,0.9338598223099703,1.0,0.7951070336391437,0.9322552100390199,0.0060291136938049016
2,none,all_features,Gaussian Naive Bayes,0.37582945823669434,0.8814961115911616,0.8820335636722606,0.6129032258064516,0.6088379705400983,0.8780190909944834,0.008951937893807218
2,none,all_features,Random Forest,14.244752168655396,1.0,0.9501480750246791,1.0,0.8285229202037352,0.9507056407288089,0.005080805775555303
2,smote,all_features,Logistic Regression,1.8826823234558105,0.872113546109722,0.8524185587364265,0.8729079880143243,0.6427718040621266,0.8707628516467272,0.005632016915934907
2,smote,all_features,K-Nearest Neighbors,3.755048990249634,0.9045447859979409,0.7324777887462981,0.9122261292940221,0.4458077709611452,0.8409986740006778,0.005833818512902778
2,smote,all_features,Decision Tree,2.660522699356079,1.0,0.9165844027640672,1.0,0.7568345323741007,0.9394543733639099,0.004732912772730352
2,smote,all_features,Gaussian Naive Bayes,0.5553812980651855,0.8143109280776585,0.7936821322803553,0.8170157257772303,0.5416666666666666,0.8137371330290115,0.007922469992424535
2,smote,all_features,Random Forest,28.71608591079712,1.0,0.9526159921026653,1.0,0.85,0.972545023581334,0.002688483670060681
2,undersample,all_features,Logistic Regression,0.280834436416626,0.8448540706605223,0.8415597235932872,0.8452107279693487,0.6339794754846066,0.8379278015650377,0.014219460026180807
2,undersample,all_features,K-Nearest Neighbors,0.6415629386901855,0.7976190476190477,0.6934846989141165,0.7961315280464216,0.4233983286908078,0.6634667798612135,0.017552965102148307
2,undersample,all_features,Decision Tree,0.36385226249694824,1.0,0.9052319842053307,1.0,0.7544757033248082,0.889031079285398,0.012687670604177869
2,undersample,all_features,Gaussian Naive Bayes,0.16300272941589355,0.8022273425499232,0.8331688055281342,0.7925896093435361,0.5888077858880778,0.7306000541365225,0.11545856176098977
2,undersample,all_features,Random Forest,5.7068493366241455,1.0,0.9363277393879565,1.0,0.8244897959183674,0.9258697032334268,0.0096654678393994
2,smoteenn,all_features,Logistic Regression,1.6164073944091797,0.9008864579403999,0.805528134254689,0.9181017688771137,0.5938144329896907,0.8996982258872788,0.005317344099641074
2,smoteenn,all_features,K-Nearest Neighbors,2.6520562171936035,0.9799886728336794,0.62142152023692,0.9835735316906865,0.3888446215139442,0.9379963333676468,0.005405511741953741
2,smoteenn,all_features,Decision Tree,2.3144125938415527,1.0,0.8978282329713722,1.0,0.726552179656539,0.9554352148279435,0.004257742498684732
2,smoteenn,all_features,Gaussian Naive Bayes,0.7227468490600586,0.858286252354049,0.7665350444225074,0.8796673862636923,0.5158648925281474,0.8546704331450095,0.008224733111959539
2,smoteenn,all_features,Random Forest,22.429914236068726,1.0,0.9254689042448174,1.0,0.7917241379310345,0.9825963566689135,0.0026763054661986534
2,smotetomek,all_features,Logistic Regression,2.1007349491119385,0.8657673595754091,0.8479763079960513,0.866348623853211,0.6367924528301887,0.8643643898030742,0.005379974460015166
2,smotetomek,all_features,K-Nearest Neighbors,3.958854913711548,0.9036873156342183,0.7319842053307009,0.9116851501217204,0.4476093591047813,0.8389060963618485,0.006507882169897169
2,smotetomek,all_features,Decision Tree,2.79374098777771,1.0,0.9175715695952616,1.0,0.7554904831625183,0.939250608763009,0.004983689436117237
2,smotetomek,all_features,Gaussian Naive Bayes,0.782116174697876,0.8195533205147167,0.7966436327739388,0.8212454212454212,0.5391498881431768,0.816728342028605,0.0073376538705271725
2,smotetomek,all_features,Random Forest,28.586729288101196,1.0,0.9536031589338598,1.0,0.8526645768025078,0.9730070654194917,0.003210920025792523
3,none,significant_features,Logistic Regression,0.4218716621398926,0.9042093568695223,0.8983218163869694,0.6423963133640553,0.6171003717472119,0.9027115838163202,0.00565840289982506
3,none,significant_features,K-Nearest Neighbors,1.2097649574279785,0.9324774719170473,0.9081934846989141,0.7637149028077754,0.6782006920415224,0.9053904235306661,0.005718701395178571
3,none,significant_features,Decision Tree,0.7133064270019531,1.0,0.9323790720631787,1.0,0.7901990811638591,0.9298277240843559,0.0058865060821028875
3,none,significant_features,Gaussian Naive Bayes,0.30734992027282715,0.8880385137637329,0.8830207305034551,0.6528893991580559,0.6302652106084243,0.8860265192191986,0.007279394306612534
3,none,significant_features,Random Forest,12.906565189361572,1.0,0.9570582428430404,1.0,0.8603531300160514,0.9520883999360247,0.004635325626292413
3,smote,significant_features,Logistic Regression,0.9872002601623535,0.8539491101632593,0.8474827245804541,0.8547608600263273,0.641946697566628,0.8530004678406853,0.0060782750119015875
3,smote,significant_features,K-Nearest Neighbors,3.056225538253784,0.9499926459773496,0.861796643632774,0.9521733014488676,0.65,0.9204637310790443,0.004808375839923882
3,smote,significant_features,Decision Tree,1.6029043197631836,1.0,0.9215202369200395,1.0,0.7692307692307693,0.9380204344518241,0.004784004693467767
3,smote,significant_features,Gaussian Naive Bayes,0.4663102626800537,0.823944697749669,0.7951628825271471,0.8274718939175555,0.5503791982665223,0.8230106584744968,0.007037732219536284
3,smote,significant_features,Random Forest,23.100775480270386,1.0,0.9511352418558736,1.0,0.8493150684931506,0.9712211137673163,0.003137995191926389
3,undersample,significant_features,Logistic Regression,0.23354625701904297,0.8475422427035331,0.8311944718657454,0.8477176831607212,0.6216814159292036,0.841322161523697,0.014755056975575541
3,undersample,significant_features,K-Nearest Neighbors,0.5805230140686035,0.8886328725038403,0.8302073050345509,0.8898176291793313,0.6099773242630385,0.8217881539445838,0.014989729165257953
3,undersample,significant_features,Decision Tree,0.2426009178161621,1.0,0.8953603158933859,1.0,0.7323232323232324,0.8860216300014766,0.012221928478695212
3,undersample,significant_features,Gaussian Naive Bayes,0.1190190315246582,0.7991551459293394,0.7694965449160909,0.8036049568156215,0.5249237029501526,0.7971981150647177,0.016526784022548893
3,undersample,significant_features,Random Forest,4.990021705627441,1.0,0.9318854886475815,1.0,0.816,0.9312727742507015,0.010770715612957657
3,smoteenn,significant_features,Logistic Regression,1.0611498355865479,0.8904075339611635,0.8109575518262586,0.8997025398520326,0.6014568158168574,0.8898603272196749,0.00547283859735278
3,smoteenn,significant_features,K-Nearest Neighbors,2.6237525939941406,0.9953414857333001,0.8376110562685094,0.9957219251336898,0.626560726447219,0.9795163927526657,0.00306188942998719
3,smoteenn,significant_features,Decision Tree,1.398728847503662,1.0,0.9042448173741362,1.0,0.7447368421052631,0.968854101590434,0.004041830723892802
3,smoteenn,significant_features,Gaussian Naive Bayes,0.6024734973907471,0.8529240978846951,0.7596248766041461,0.8646461561951294,0.5163853028798411,0.8519922577077285,0.006623057649915838
3,smoteenn,significant_features,Random Forest,18.736510276794434,1.0,0.9323790720631787,1.0,0.811554332874828,0.9869460213337035,0.002358614905347021
3,smotetomek,significant_features,Logistic Regression,1.1562530994415283,0.8555293075446626,0.8479763079960513,0.8563458856345886,0.642691415313225,0.8549389348157047,0.006037733399064285
3,smotetomek,significant_features,K-Nearest Neighbors,3.17574143409729,0.9505835426207712,0.8603158933859822,0.9527442254714982,0.6466916354556804,0.9210222971718197,0.005014237672527586
3,smotetomek,significant_features,Decision Tree,1.6461007595062256,1.0,0.926949654491609,1.0,0.783625730994152,0.9416754453261272,0.00512386347344247
3,smotetomek,significant_features,Gaussian Naive Bayes,0.6202774047851562,0.8256448047162859,0.788746298124383,0.8290956370991043,0.5427350427350427,0.8245738147875215,0.00689235246890618
3,smotetomek,significant_features,Random Forest,23.595611095428467,1.0,0.9521224086870681,1.0,0.8519083969465648,0.9713371809244118,0.0027996123922905247
3,none,all_features,Logistic Regression,0.9032979011535645,0.9077891618318726,0.8993089832181639,0.660916931457104,0.6236162361623616,0.9057359019860219,0.005449668112001685
3,none,all_features,K-Nearest Neighbors,1.4833436012268066,0.8910011109739538,0.857847976307996,0.5398645127670662,0.37117903930131,0.8547958888355761,0.0055095777479864765
